id,keyword,location,text,target
130,aftershock,"Milwaukee, WI",@HeidiTheButcher @carlaharvey @HenryFlury @ChaseTheDrums thanks for a great show! Can’t wait to finally see you at Aftershock in October! https://t.co/WtexrE9CkP,0
131,aftershock,,"RT @3DRealms: SUMMER 2021, WE TAKE DOWN HESKEL FOR GOOD.

3D Realms and @voidpnt are excited to announce ION FURY: AFTERSHOCK, the anticipated DLC to the 2019 hit!

Wishlist the DLC now!
https://t.co/kG9MwEMjI8

@1C_Company @voidpnt @Bombshell_Game 
#indiegame #lowpoly #boomershooter #retrofps https://t.co/MCSrVHk3GS",0
132,aftershock,"San Marcos, CA","A huge shout out to @aftershockcomics and their newest Agent of Change, Josh, for visiting our store and hooking up awesome customers like @vhfm21 with ultra rare @snapcracklesteph #Aftershock #comics! https://t.co/uymLF3yL1H",0
133,aftershock,,@jhawkxbashin Dude in the red stepped back like “hope it doesn’t aftershock over here”,0
134,aftershock,"Edinburgh, Scotland","@McDivergence “And why does that woman over there alternate between downing aftershock, punching trans people, and claiming to be ‘astute’ about beer?”",0
135,aftershock,"ÜT: 38.877672,-77.128687",AfterShock Teams with Thomas Jane and Renegade Entertainment for Lycan #Comics #ComicBooks https://t.co/zN4lauFt2F,0
136,aftershock,probably at home,@SamMartin159 insidio &gt; everything else &gt; fennec &gt; aftershock,0
137,aftershock,船橋市,"Aftershock
https://t.co/BNEhFgrqd4",0
138,aftershock,,"RT @Sinvicta: Fracture The Faultline: Aftershock will be LIVE at the top of the hour (about 40-45 min)!  Don't miss the World Premiere debuting first on Twitch, then on YouTube!  After the YouTube stream, the album will be made available for download on Bandcamp for FREE! See you then! 🤘",0
139,aftershock,,"@VoicingDragoon7 @Benjokenzooie @OfficialRWBY Honestly, understood Ironwood's motives and felt for the guy...

...Till he decided to bomb a city full of civilians. Plus if the bomb was strong enough to destroy mantle then wouldn't the blast/aftershock damage Atlas too?",1
140,aftershock,Ciudad de mexico,"@SinEmbargoMX Godzilla 2014, Kong Skull Island 2017, Godzilla King of the monsters 2019 y finalmente Godzilla vs Kong; opcional leer Godzilla Awakening, Godzilla Aftershock y finalmente The Birth of Kong ya con eso entendieron tooodo",0
141,aftershock,"Tulsa, OK","RT @Sinvicta: Fracture The Faultline: Aftershock will be LIVE at the top of the hour (about 40-45 min)!  Don't miss the World Premiere debuting first on Twitch, then on YouTube!  After the YouTube stream, the album will be made available for download on Bandcamp for FREE! See you then! 🤘",0
142,aftershock,USA,"Fracture The Faultline: Aftershock will be LIVE at the top of the hour (about 40-45 min)!  Don't miss the World Premiere debuting first on Twitch, then on YouTube!  After the YouTube stream, the album will be made available for download on Bandcamp for FREE! See you then! 🤘",0
143,aftershock,,@New_Blue_7XS Man I was in XGC part of SYN in SYN Aftershock. They'd probably survive a decent time there,1
144,aftershock,"East Anglia, United Kingdom.",Aftershock by Judy Melinek and TJ Mitchell ~ a Review https://t.co/r2Fbn5bbMI via @Girl_Who_Reads https://t.co/6jnaxwnkM0,0
145,aftershock,1880 West Oak Pkwy Marietta GA,"Georgia Foothills Festival: 16-ATL 1 Lisa beat Aftershock 16-1 in 2 games (26-24, 25-16)",0
146,aftershock,27 || she/her,"He didn't relent as she shuddered, fucking her through every aftershock, his fingers growing almost painful against her clit as she floated down from her high.
""Perfect little cumsleeve,"" Ben grunted between three more thrusts before he groaned from deep within his chest.
30/",0
147,aftershock,"La Grange Park, IL","RT @adventurewmike: #2 in the 4-book #postapocalyptic Aftershock Series. The action from book #1 doesn't stop there. https://t.co/di04C8BPxa                                                 
#dystopian #syfy #thriller 
https://t.co/RX389P8O3j",0
148,aftershock,"La Grange Park, IL","RT @adventurewmike: #3 in the 4-book #postapocalyptic Aftershock Series. The action doesn't stop with book #2.
https://t.co/JRqtTewj53                                              
#dystopian #syfy #thriller 
https://t.co/qwQPRjDLGh
#KindleUnlimited",0
149,aftershock,"La Grange Park, IL","RT @adventurewmike: Injection wells. Earthquakes. Infrastructure destroyed. Families forced to leave their homes. Beware of the helping hand. #action #clean #thriller #dystopian #postapocalyptic #survival #family #KindleUnlimited 
https://t.co/XII0y21rxa   https://t.co/J8bsBk6gTk",1
150,ambulance,,They take the phone back. Help is coming. We manage to wrestle him to the ground. The ambulance comes. They look at the scene and just keep driving. They won't stop if things are unsafe. Fuck.,1
151,ambulance,,"RT @x_elites: 🚑👷‍♂️🧑‍⚕️📣📽🎬🎥🎞
Medic-Care Film Health and Safety

Ms. Nadine Lustre Taping

""Medic-Care your ambulance solution at its finest."" #nadinelustre 📷Ian Mark Loreto https://t.co/YEOa4rBf6X",0
152,ambulance,,"RT @Khushi4justice: 7-8 people were finding it difficult to carry Sushant's body to the ambulance. How did Pithani get it down all alone?
@PMOIndia @HMOIndia @DoPTGoI 
CBI Knows SSR Culprits",1
153,ambulance,,"Why was Samuel Miranda following ambulance?

Why was he trying to hide on 14 June?

Why hasn't CBI summoned him?

@ips_nupurprasad @DrJitendraSingh

CBI Knows SSR Culprits",1
154,ambulance,,"IG|story.of.your_life
@Storyofyourlif9 
Husband :- I'm having a heart attack 😫
Wife:- ok honey, give me the passowrd to your phone so I can call ambulance 🥺
Husband:- Nevermind, I'm feeling better😅",0
155,ambulance,she-ra’s arms,RT @_luan_7: call an ambulance!            but not for me https://t.co/2dkbqSPaW3,1
156,ambulance,,"Amount of times I've broken out into hives so bad I can't stand and repeatedly passed out until an ambulance takes me to the hospital: 2

Amount of times I've gone to the doctor before this happens: 0",0
157,ambulance,,"Listen closely, Jobin. We're not going to call an ambulance.",0
158,ambulance,,"RT @snehalssrfan: Basic queries 
- why no doctors with ambulance? 
- No suiçìde note found? 
- Fan didn't bent. 
-called keymaker instead of breaking door?! 
-no stool in room 
@ips_nupurprasad @DoPTGoI @DrJitendraSingh @rsprasad @Dev_Fadnavis @hmoindia @PMOIndia  
#JusticeForSushantSinghRajput",0
159,ambulance,Asia,"RT @Itairusike: One ambulance for a million people in Harare 
https://t.co/GfYpyMyCbB. @CWGH1 @cohsunshinecity @MoHCCZim",1
160,ambulance,India,"RT @Khushi4justice: Why was Sandip Ssingh still in contact with the ambulance driver on 16th June?

@PMOIndia @HMOIndia @DoPTGoI 

CBI Knows SSR Culprits",1
161,ambulance,,"RT @Khushi4justice: Why was Sandip Ssingh still in contact with the ambulance driver on 16th June?

@PMOIndia @HMOIndia @DoPTGoI 

CBI Knows SSR Culprits",1
162,ambulance,India,"RT @Khushi4justice: Why was Sandip Ssingh still in contact with the ambulance driver on 16th June?

@PMOIndia @HMOIndia @DoPTGoI 

CBI Knows SSR Culprits",1
163,ambulance,"Calabar, Nigeria","Biko @Coal_City how about those ones that were attacked while hiking at Aboh? The ones that were looking for ambulance, how is the injured one? Hope everyone is good now bikonu?🤦‍♀️🤦‍♀️",1
164,ambulance,,"RT @Khushi4justice: Q.Who brought Sushant's body down?
Ans a.Police-by Ambulance owner
Ans b.Pithani-by Pithani
Ans c.Akshay Bandgar-by the ambulance driver
One question, 3 different answers. All wrong or the body was never hanging?
@PMOIndia @HMOIndia @DoPTGoI 
CBI Knows SSR Culprits",0
165,ambulance,"Elysium
","@BrowerScot BROWER, It is clear from ur picture u r an OLD sack of shit looking for attention... And listening to the scanner for the next ambulance to chase...so sad... https://t.co/npMLKRllLF",0
166,ambulance,"𝕷𝖆𝖌𝖔𝖘, 𝕹𝖎𝖌𝖊𝖗𝖎𝖆",RT @enyivuaku: Say ambulance dey blow siren 🚨 no mean say we go use am do convoy!,0
167,ambulance,Location : SOMEWHERE,"@Nosdog9 @queend236 @lLLUMICORE @morgbrownx UK pay about £130 a month on a £25k salary job. That's it. You can have as many trips to the Hosp as you need - whether maternity, cancer treatment, broken leg, heart attack, ambulance,  whatever. Prescription meds are free in Wales too, but England is approx £9.",0
168,ambulance,Everywhere,"Otd 5 years ago out neighbour went in to labour and called me for help. Ran to her house, ‘assessed the situation’ ( it felt like a scene from ER) called the ambulance &amp; then I delivered her beautiful boy. Happy Birthday Thomas! An unforgettable day 🤓",0
169,ambulance,,"RT @Khushi4justice: 7-8 people were finding it difficult to carry Sushant's body to the ambulance. How did Pithani get it down all alone?
@PMOIndia @HMOIndia @DoPTGoI 
CBI Knows SSR Culprits",0
170,ambulance,,"RT @scottadamdixon: @Nick_Pye No I didn't believe them, so I went to see at the alleged Winter Peak time. The new ward built to ""cope"" that took up half the carpark was completely empty of staff and patients, A&amp;E had 1 person with an injured leg and in the 2+ hours I was there not a single ambulance arrived.",0
171,ambulance,Dev Bhoomi,"RT @Deepa53262940: Pithani,
Keshav,
Sandeep ,
Neeraj,
Rhea and her brother,
Ambulance driver and owner.
CBI impose 302 in SSR Case
CBI Knows SSR Culprits..
@MNageswarRaoIPS @ips_nupurprasad @DrJitendraSingh @DoPTGoI @Dev_Fadnavis @PMOIndia @HMOIndia",1
172,ambulance,,"RT @SSR_Lifetime: Sachin Vaze used non register number plates 4 Crime. How can we forget all unregistered Car, Bike, Ambulance outside the Sushant House.. @ips_nupurprasad Sachin Vaze is involved in Sushant Case.
@shwetasinghkirt @divinemitz @withoutthemind @opsinghips",0
173,ambulance,o7,"RT @_GeraldP: Weekly: I hate Sunday’s tweet
Besides AoT that stops me from crying in the ambulance",0
174,ambulance,United Kingdom,"RT @DcfoPayas: Busy night for GFRS controllers in support of the ongoing incident at Governors Meadow School (former Bayside) as well as dealing with simultaneous Ambulance emergencies. @RGPolice, thanks for the support.🚒🚓🚨#interoperability https://t.co/PdRYcCrIYy",1
175,ambulance,,He's banging on doors and windows in the area. Totally incoherent. Someone calls 911 to get an ambulance cuz this dude is 200% overdosed on it all. Needs help.,0
176,ambulance,"Newcastle Upon Tyne, England","RT @DrTomFairfax: Pyrexial toddler presented working hard breathing (alert &amp; interactive) despite salbutamol with sats low 90s &amp; agreed with parent to drive straight to ED (15 min), which is what I would've done. Paeds felt on balance we should've waited for ambulance, reflected &amp; would do now.",0
177,ambulance,,"RT @FlGidena: “I saw an ambulance wz a patient &amp; a nurse,” when they were stopped by 🇪🇹n soldiers.“They killed z driver &amp; z nurse &amp; they drove away.” Later, she witnessed 🇪🇷n forces gang rape a woman, she said.“Z int’l community has done nothing to 🛑 z war.Elsa Said 👉@guardian
 @UN @VP @hrw",1
178,ambulance,Switzerland,"Swiss Air Ambulance AG AgustaWestland AW.109 SP Grand New (HB-ZRZ, #4B43D7) as #REGA flight #RGA12 at 5925 ft OTT Unteriberg, Schwyz (Switzerland) Track: https://t.co/dVXVKcfBR4",0
179,ambulance,Buenos Aires,@tessysmitha @Shy_virgin1_ Why you dey shout like ambulance? https://t.co/DkECEhnlqu,0
180,ambulance,Poking joon’s dimples,RT @kojiroscherry: #REKI: CALL AN AMBULANCE...... but not for me 😎 https://t.co/1lZec7hv5E,0
181,ambulance,,"RT @Deepa53262940: Pithani,
Keshav,
Sandeep ,
Neeraj,
Rhea and her brother,
Ambulance driver and owner.
CBI impose 302 in SSR Case
CBI Knows SSR Culprits..
@MNageswarRaoIPS @ips_nupurprasad @DrJitendraSingh @DoPTGoI @Dev_Fadnavis @PMOIndia @HMOIndia",1
182,ambulance,"she/her, 16",RT @kojiroscherry: #REKI: CALL AN AMBULANCE...... but not for me 😎 https://t.co/1lZec7hv5E,0
183,ambulance,,@ryszardsys1 @lorrain00414525 Then consider yourself lucky. My uncle was cremated on NYE. My ambulance driver brother had an oxygen level down to 80  a year ago and is still suffering.,0
184,ambulance,India,Get Road Ambulance Service in Katihar by Hanuman Ambulance https://t.co/Gz2vZL1dTI,1
185,ambulance,M hu hi nhi iss duniya ki,"RT @SAMU_SUSHI: Why was Sandeep Ssingh in touch with the ambulance driver Akshay Bhandgar even after Sushant's death?
@ips_nupurprasad @HMOIndia @PMOIndia @DoPTGoI 

CBI Knows SSR Culprits",1
186,ambulance,,Yesterday I had an allergic reaction to my second Covid vaccine. The nurses used an epipen and called an ambulance. He has not left my side since I came home. They always know when something is wrong. https://t.co/yCjOOVmo2L,0
187,ambulance,,"aoa sir,all ok/je /Pak sec/
first aid/ambulance/fire truck/admin dvr/cctv/canteen/japanese/body guard/Crown////////////////////////////
0504010101010010
0000-------------------------------5020454
9        
_(ot)=2

regards!
Mr tatsuro toyoda",0
188,ambulance,GAYTOWN,RT @kojiroscherry: #REKI: CALL AN AMBULANCE...... but not for me 😎 https://t.co/1lZec7hv5E,0
189,ambulance,"Solent area, UK","NEWS: More than £500k is being given to the ambulance service which covers #Dorset to take on more community first responders.
https://t.co/iRI7jUJxAr https://t.co/oKFoAk5QrF",1
190,ambulance,London,"Everything we're doing is helping to stop the spread of #Covid19.

This weekend, let's keep going.

Stay home. Protect the NHS. Save lives. https://t.co/rF9wPARvRY",0
191,ambulance,KYA KAROGE JAN KAR😳😂,"Why was Sandeep Ssingh in touch with the ambulance driver Akshay Bhandgar even after Sushant's death?
@ips_nupurprasad @HMOIndia @PMOIndia @DoPTGoI 

CBI Knows SSR Culprits",1
